ID, SourceCurrency, DestinationCurrency, SourceAmount
87869, USD, EUR,92306334
87870, EUR, AUD,92307384.5
87871, USD, EUR,92308435
87872, EUR, AUD,92309485.5
87873, USD, EUR,92310536
87874, EUR, AUD,92311586.5
87875, USD, EUR,92312637
87876, EUR, AUD,92313687.5
87877, USD, EUR,92314738
87878, EUR, AUD,92315788.5
87879, USD, EUR,92316839
87880, EUR, AUD,92317889.5
87881, USD, EUR,92318940
87882, EUR, AUD,92319990.5
87883, USD, EUR,92321041
87884, EUR, AUD,92322091.5
87885, USD, EUR,92323142
87886, EUR, AUD,92324192.5
87887, USD, EUR,92325243
87888, EUR, AUD,92326293.5
87889, USD, EUR,92327344
87890, EUR, AUD,92328394.5
87891, USD, EUR,92329445
87892, EUR, AUD,92330495.5
87893, USD, EUR,92331546
87894, EUR, AUD,92332596.5
87895, USD, EUR,92333647
87896, EUR, AUD,92334697.5
87897, USD, EUR,92335748
87898, EUR, AUD,92336798.5
87899, USD, EUR,92337849
87900, EUR, AUD,92338899.5
87901, USD, EUR,92339950
87902, EUR, AUD,92341000.5
87903, USD, EUR,92342051
87904, EUR, AUD,92343101.5
87905, USD, EUR,92344152
87906, EUR, AUD,92345202.5
87907, USD, EUR,92346253
87908, EUR, AUD,92347303.5
87909, USD, EUR,92348354
87910, EUR, AUD,92349404.5
87911, USD, EUR,92350455
87912, EUR, AUD,92351505.5
87913, USD, EUR,92352556
87914, EUR, AUD,92353606.5
87915, USD, EUR,92354657
87916, EUR, AUD,92355707.5
87917, USD, EUR,92356758
87918, EUR, AUD,92357808.5
87919, USD, EUR,92358859
87920, EUR, AUD,92359909.5
87921, USD, EUR,92360960
87922, EUR, AUD,92362010.5
87923, USD, EUR,92363061
87924, EUR, AUD,92364111.5
87925, USD, EUR,92365162
87926, EUR, AUD,92366212.5
87927, USD, EUR,92367263
87928, EUR, AUD,92368313.5
87929, USD, EUR,92369364
87930, EUR, AUD,92370414.5
87931, USD, EUR,92371465
87932, EUR, AUD,92372515.5
87933, USD, EUR,92373566
87934, EUR, AUD,92374616.5
87935, USD, EUR,92375667
87936, EUR, AUD,92376717.5
87937, USD, EUR,92377768
87938, EUR, AUD,92378818.5
87939, USD, EUR,92379869
87940, EUR, AUD,92380919.5
87941, USD, EUR,92381970
87942, EUR, AUD,92383020.5
87943, USD, EUR,92384071
87944, EUR, AUD,92385121.5
87945, USD, EUR,92386172
87946, EUR, AUD,92387222.5
87947, USD, EUR,92388273
87948, EUR, AUD,92389323.5
87949, USD, EUR,92390374
87950, EUR, AUD,92391424.5
87951, USD, EUR,92392475
87952, EUR, AUD,92393525.5
87953, USD, EUR,92394576
87954, EUR, AUD,92395626.5
87955, USD, EUR,92396677
87956, EUR, AUD,92397727.5
87957, USD, EUR,92398778
87958, EUR, AUD,92399828.5
87959, USD, EUR,92400879
87960, EUR, AUD,92401929.5
87961, USD, EUR,92402980
87962, EUR, AUD,92404030.5
87963, USD, EUR,92405081
87964, EUR, AUD,92406131.5
87965, USD, EUR,92407182
87966, EUR, AUD,92408232.5
87967, USD, EUR,92409283
87968, EUR, AUD,92410333.5
87969, USD, EUR,92411384
87970, EUR, AUD,92412434.5
87971, USD, EUR,92413485
87972, EUR, AUD,92414535.5
87973, USD, EUR,92415586
87974, EUR, AUD,92416636.5
87975, USD, EUR,92417687
87976, EUR, AUD,92418737.5
87977, USD, EUR,92419788
87978, EUR, AUD,92420838.5
87979, USD, EUR,92421889
87980, EUR, AUD,92422939.5
87981, USD, EUR,92423990
87982, EUR, AUD,92425040.5
87983, USD, EUR,92426091
87984, EUR, AUD,92427141.5
87985, USD, EUR,92428192
87986, EUR, AUD,92429242.5
87987, USD, EUR,92430293
87988, EUR, AUD,92431343.5
87989, USD, EUR,92432394
87990, EUR, AUD,92433444.5
87991, USD, EUR,92434495
87992, EUR, AUD,92435545.5
87993, USD, EUR,92436596
87994, EUR, AUD,92437646.5
87995, USD, EUR,92438697
87996, EUR, AUD,92439747.5
87997, USD, EUR,92440798
87998, EUR, AUD,92441848.5
87999, USD, EUR,92442899
88000, EUR, AUD,92443949.5
88001, USD, EUR,92445000
88002, EUR, AUD,92446050.5
88003, USD, EUR,92447101
88004, EUR, AUD,92448151.5
88005, USD, EUR,92449202
88006, EUR, AUD,92450252.5
88007, USD, EUR,92451303
88008, EUR, AUD,92452353.5
88009, USD, EUR,92453404
88010, EUR, AUD,92454454.5
88011, USD, EUR,92455505
88012, EUR, AUD,92456555.5
88013, USD, EUR,92457606
88014, EUR, AUD,92458656.5
88015, USD, EUR,92459707
88016, EUR, AUD,92460757.5
88017, USD, EUR,92461808
88018, EUR, AUD,92462858.5
88019, USD, EUR,92463909
88020, EUR, AUD,92464959.5
88021, USD, EUR,92466010
88022, EUR, AUD,92467060.5
88023, USD, EUR,92468111
88024, EUR, AUD,92469161.5
88025, USD, EUR,92470212
88026, EUR, AUD,92471262.5
88027, USD, EUR,92472313
88028, EUR, AUD,92473363.5
88029, USD, EUR,92474414
88030, EUR, AUD,92475464.5
88031, USD, EUR,92476515
88032, EUR, AUD,92477565.5
88033, USD, EUR,92478616
88034, EUR, AUD,92479666.5
88035, USD, EUR,92480717
88036, EUR, AUD,92481767.5
88037, USD, EUR,92482818
88038, EUR, AUD,92483868.5
88039, USD, EUR,92484919
88040, EUR, AUD,92485969.5
88041, USD, EUR,92487020
88042, EUR, AUD,92488070.5
88043, USD, EUR,92489121
88044, EUR, AUD,92490171.5
88045, USD, EUR,92491222
88046, EUR, AUD,92492272.5
88047, USD, EUR,92493323
88048, EUR, AUD,92494373.5
88049, USD, EUR,92495424
88050, EUR, AUD,92496474.5
88051, USD, EUR,92497525
88052, EUR, AUD,92498575.5
88053, USD, EUR,92499626
88054, EUR, AUD,92500676.5
88055, USD, EUR,92501727
88056, EUR, AUD,92502777.5
88057, USD, EUR,92503828
88058, EUR, AUD,92504878.5
88059, USD, EUR,92505929
88060, EUR, AUD,92506979.5
88061, USD, EUR,92508030
88062, EUR, AUD,92509080.5
88063, USD, EUR,92510131
88064, EUR, AUD,92511181.5
88065, USD, EUR,92512232
88066, EUR, AUD,92513282.5
88067, USD, EUR,92514333
88068, EUR, AUD,92515383.5
88069, USD, EUR,92516434
88070, EUR, AUD,92517484.5
88071, USD, EUR,92518535
88072, EUR, AUD,92519585.5
88073, USD, EUR,92520636
88074, EUR, AUD,92521686.5
88075, USD, EUR,92522737
88076, EUR, AUD,92523787.5
88077, USD, EUR,92524838
88078, EUR, AUD,92525888.5
88079, USD, EUR,92526939
88080, EUR, AUD,92527989.5
88081, USD, EUR,92529040
88082, EUR, AUD,92530090.5
88083, USD, EUR,92531141
88084, EUR, AUD,92532191.5
88085, USD, EUR,92533242
88086, EUR, AUD,92534292.5
88087, USD, EUR,92535343
88088, EUR, AUD,92536393.5
88089, USD, EUR,92537444
88090, EUR, AUD,92538494.5
88091, USD, EUR,92539545
88092, EUR, AUD,92540595.5
88093, USD, EUR,92541646
88094, EUR, AUD,92542696.5
88095, USD, EUR,92543747
88096, EUR, AUD,92544797.5
88097, USD, EUR,92545848
88098, EUR, AUD,92546898.5
88099, USD, EUR,92547949
88100, EUR, AUD,92548999.5
88101, USD, EUR,92550050
88102, EUR, AUD,92551100.5
88103, USD, EUR,92552151
88104, EUR, AUD,92553201.5
88105, USD, EUR,92554252
88106, EUR, AUD,92555302.5
88107, USD, EUR,92556353
88108, EUR, AUD,92557403.5
88109, USD, EUR,92558454
88110, EUR, AUD,92559504.5
88111, USD, EUR,92560555
88112, EUR, AUD,92561605.5
88113, USD, EUR,92562656
88114, EUR, AUD,92563706.5
88115, USD, EUR,92564757
88116, EUR, AUD,92565807.5
88117, USD, EUR,92566858
88118, EUR, AUD,92567908.5
88119, USD, EUR,92568959
88120, EUR, AUD,92570009.5
88121, USD, EUR,92571060
88122, EUR, AUD,92572110.5
88123, USD, EUR,92573161
88124, EUR, AUD,92574211.5
88125, USD, EUR,92575262
88126, EUR, AUD,92576312.5
88127, USD, EUR,92577363
88128, EUR, AUD,92578413.5
88129, USD, EUR,92579464
88130, EUR, AUD,92580514.5
88131, USD, EUR,92581565
88132, EUR, AUD,92582615.5
88133, USD, EUR,92583666
88134, EUR, AUD,92584716.5
88135, USD, EUR,92585767
88136, EUR, AUD,92586817.5
88137, USD, EUR,92587868
88138, EUR, AUD,92588918.5
88139, USD, EUR,92589969
88140, EUR, AUD,92591019.5
88141, USD, EUR,92592070
88142, EUR, AUD,92593120.5
88143, USD, EUR,92594171
88144, EUR, AUD,92595221.5
88145, USD, EUR,92596272
88146, EUR, AUD,92597322.5
88147, USD, EUR,92598373
88148, EUR, AUD,92599423.5
88149, USD, EUR,92600474
88150, EUR, AUD,92601524.5
88151, USD, EUR,92602575
88152, EUR, AUD,92603625.5
88153, USD, EUR,92604676
88154, EUR, AUD,92605726.5
88155, USD, EUR,92606777
88156, EUR, AUD,92607827.5
88157, USD, EUR,92608878
88158, EUR, AUD,92609928.5
88159, USD, EUR,92610979
88160, EUR, AUD,92612029.5
88161, USD, EUR,92613080
88162, EUR, AUD,92614130.5
88163, USD, EUR,92615181
88164, EUR, AUD,92616231.5
88165, USD, EUR,92617282
88166, EUR, AUD,92618332.5
88167, USD, EUR,92619383
88168, EUR, AUD,92620433.5
88169, USD, EUR,92621484
88170, EUR, AUD,92622534.5
88171, USD, EUR,92623585
88172, EUR, AUD,92624635.5
88173, USD, EUR,92625686
88174, EUR, AUD,92626736.5
88175, USD, EUR,92627787
88176, EUR, AUD,92628837.5
88177, USD, EUR,92629888
88178, EUR, AUD,92630938.5
88179, USD, EUR,92631989
88180, EUR, AUD,92633039.5
88181, USD, EUR,92634090
88182, EUR, AUD,92635140.5
88183, USD, EUR,92636191
88184, EUR, AUD,92637241.5
88185, USD, EUR,92638292
88186, EUR, AUD,92639342.5
88187, USD, EUR,92640393
88188, EUR, AUD,92641443.5
88189, USD, EUR,92642494
88190, EUR, AUD,92643544.5
88191, USD, EUR,92644595
88192, EUR, AUD,92645645.5
88193, USD, EUR,92646696
88194, EUR, AUD,92647746.5
88195, USD, EUR,92648797
88196, EUR, AUD,92649847.5
88197, USD, EUR,92650898
88198, EUR, AUD,92651948.5
88199, USD, EUR,92652999
88200, EUR, AUD,92654049.5
88201, USD, EUR,92655100
88202, EUR, AUD,92656150.5
88203, USD, EUR,92657201
88204, EUR, AUD,92658251.5
88205, USD, EUR,92659302
88206, EUR, AUD,92660352.5
88207, USD, EUR,92661403
88208, EUR, AUD,92662453.5
88209, USD, EUR,92663504
88210, EUR, AUD,92664554.5
88211, USD, EUR,92665605
88212, EUR, AUD,92666655.5
88213, USD, EUR,92667706
88214, EUR, AUD,92668756.5
88215, USD, EUR,92669807
88216, EUR, AUD,92670857.5
88217, USD, EUR,92671908
88218, EUR, AUD,92672958.5
88219, USD, EUR,92674009
88220, EUR, AUD,92675059.5
88221, USD, EUR,92676110
88222, EUR, AUD,92677160.5
88223, USD, EUR,92678211
88224, EUR, AUD,92679261.5
88225, USD, EUR,92680312
88226, EUR, AUD,92681362.5
88227, USD, EUR,92682413
88228, EUR, AUD,92683463.5
88229, USD, EUR,92684514
88230, EUR, AUD,92685564.5
88231, USD, EUR,92686615
88232, EUR, AUD,92687665.5
88233, USD, EUR,92688716
88234, EUR, AUD,92689766.5
88235, USD, EUR,92690817
88236, EUR, AUD,92691867.5
88237, USD, EUR,92692918
88238, EUR, AUD,92693968.5
88239, USD, EUR,92695019
88240, EUR, AUD,92696069.5
88241, USD, EUR,92697120
88242, EUR, AUD,92698170.5
88243, USD, EUR,92699221
88244, EUR, AUD,92700271.5
88245, USD, EUR,92701322
88246, EUR, AUD,92702372.5
88247, USD, EUR,92703423
88248, EUR, AUD,92704473.5
88249, USD, EUR,92705524
88250, EUR, AUD,92706574.5
88251, USD, EUR,92707625
88252, EUR, AUD,92708675.5
88253, USD, EUR,92709726
88254, EUR, AUD,92710776.5
88255, USD, EUR,92711827
88256, EUR, AUD,92712877.5
88257, USD, EUR,92713928
88258, EUR, AUD,92714978.5
88259, USD, EUR,92716029
88260, EUR, AUD,92717079.5
88261, USD, EUR,92718130
88262, EUR, AUD,92719180.5
88263, USD, EUR,92720231
88264, EUR, AUD,92721281.5
88265, USD, EUR,92722332
88266, EUR, AUD,92723382.5
88267, USD, EUR,92724433
88268, EUR, AUD,92725483.5
88269, USD, EUR,92726534
88270, EUR, AUD,92727584.5
88271, USD, EUR,92728635
88272, EUR, AUD,92729685.5
88273, USD, EUR,92730736
88274, EUR, AUD,92731786.5
88275, USD, EUR,92732837
88276, EUR, AUD,92733887.5
88277, USD, EUR,92734938
88278, EUR, AUD,92735988.5
88279, USD, EUR,92737039
88280, EUR, AUD,92738089.5
88281, USD, EUR,92739140
88282, EUR, AUD,92740190.5
88283, USD, EUR,92741241
88284, EUR, AUD,92742291.5
88285, USD, EUR,92743342
88286, EUR, AUD,92744392.5
88287, USD, EUR,92745443
88288, EUR, AUD,92746493.5
88289, USD, EUR,92747544
88290, EUR, AUD,92748594.5
88291, USD, EUR,92749645
88292, EUR, AUD,92750695.5
88293, USD, EUR,92751746
88294, EUR, AUD,92752796.5
88295, USD, EUR,92753847
88296, EUR, AUD,92754897.5
88297, USD, EUR,92755948
88298, EUR, AUD,92756998.5
88299, USD, EUR,92758049
88300, EUR, AUD,92759099.5
88301, USD, EUR,92760150
88302, EUR, AUD,92761200.5
88303, USD, EUR,92762251
88304, EUR, AUD,92763301.5
88305, USD, EUR,92764352
88306, EUR, AUD,92765402.5
88307, USD, EUR,92766453
88308, EUR, AUD,92767503.5
88309, USD, EUR,92768554
88310, EUR, AUD,92769604.5
88311, USD, EUR,92770655
88312, EUR, AUD,92771705.5
88313, USD, EUR,92772756
88314, EUR, AUD,92773806.5
88315, USD, EUR,92774857
88316, EUR, AUD,92775907.5
88317, USD, EUR,92776958
88318, EUR, AUD,92778008.5
88319, USD, EUR,92779059
88320, EUR, AUD,92780109.5
88321, USD, EUR,92781160
88322, EUR, AUD,92782210.5
88323, USD, EUR,92783261
88324, EUR, AUD,92784311.5
88325, USD, EUR,92785362
88326, EUR, AUD,92786412.5
88327, USD, EUR,92787463
88328, EUR, AUD,92788513.5
88329, USD, EUR,92789564
88330, EUR, AUD,92790614.5
88331, USD, EUR,92791665
88332, EUR, AUD,92792715.5
88333, USD, EUR,92793766
88334, EUR, AUD,92794816.5
88335, USD, EUR,92795867
88336, EUR, AUD,92796917.5
88337, USD, EUR,92797968
88338, EUR, AUD,92799018.5
88339, USD, EUR,92800069
88340, EUR, AUD,92801119.5
88341, USD, EUR,92802170
88342, EUR, AUD,92803220.5
88343, USD, EUR,92804271
88344, EUR, AUD,92805321.5
88345, USD, EUR,92806372
88346, EUR, AUD,92807422.5
88347, USD, EUR,92808473
88348, EUR, AUD,92809523.5
88349, USD, EUR,92810574
88350, EUR, AUD,92811624.5
88351, USD, EUR,92812675
88352, EUR, AUD,92813725.5
88353, USD, EUR,92814776
88354, EUR, AUD,92815826.5
88355, USD, EUR,92816877
88356, EUR, AUD,92817927.5
88357, USD, EUR,92818978
88358, EUR, AUD,92820028.5
88359, USD, EUR,92821079
88360, EUR, AUD,92822129.5
88361, USD, EUR,92823180
88362, EUR, AUD,92824230.5
88363, USD, EUR,92825281
88364, EUR, AUD,92826331.5
88365, USD, EUR,92827382
88366, EUR, AUD,92828432.5
88367, USD, EUR,92829483
88368, EUR, AUD,92830533.5
88369, USD, EUR,92831584
88370, EUR, AUD,92832634.5
88371, USD, EUR,92833685
88372, EUR, AUD,92834735.5
88373, USD, EUR,92835786
88374, EUR, AUD,92836836.5
88375, USD, EUR,92837887
88376, EUR, AUD,92838937.5
88377, USD, EUR,92839988
88378, EUR, AUD,92841038.5
88379, USD, EUR,92842089
88380, EUR, AUD,92843139.5
88381, USD, EUR,92844190
88382, EUR, AUD,92845240.5
88383, USD, EUR,92846291
88384, EUR, AUD,92847341.5
88385, USD, EUR,92848392
88386, EUR, AUD,92849442.5
88387, USD, EUR,92850493
88388, EUR, AUD,92851543.5
88389, USD, EUR,92852594
88390, EUR, AUD,92853644.5
88391, USD, EUR,92854695
88392, EUR, AUD,92855745.5
88393, USD, EUR,92856796
88394, EUR, AUD,92857846.5
88395, USD, EUR,92858897
88396, EUR, AUD,92859947.5
88397, USD, EUR,92860998
88398, EUR, AUD,92862048.5
88399, USD, EUR,92863099
88400, EUR, AUD,92864149.5
88401, USD, EUR,92865200
88402, EUR, AUD,92866250.5
88403, USD, EUR,92867301
88404, EUR, AUD,92868351.5
88405, USD, EUR,92869402
88406, EUR, AUD,92870452.5
88407, USD, EUR,92871503
88408, EUR, AUD,92872553.5
88409, USD, EUR,92873604
88410, EUR, AUD,92874654.5
88411, USD, EUR,92875705
88412, EUR, AUD,92876755.5
88413, USD, EUR,92877806
88414, EUR, AUD,92878856.5
88415, USD, EUR,92879907
88416, EUR, AUD,92880957.5
88417, USD, EUR,92882008
88418, EUR, AUD,92883058.5
88419, USD, EUR,92884109
88420, EUR, AUD,92885159.5
88421, USD, EUR,92886210
88422, EUR, AUD,92887260.5
88423, USD, EUR,92888311
88424, EUR, AUD,92889361.5
88425, USD, EUR,92890412
88426, EUR, AUD,92891462.5
88427, USD, EUR,92892513
88428, EUR, AUD,92893563.5
88429, USD, EUR,92894614
88430, EUR, AUD,92895664.5
88431, USD, EUR,92896715
88432, EUR, AUD,92897765.5
88433, USD, EUR,92898816
88434, EUR, AUD,92899866.5
88435, USD, EUR,92900917
88436, EUR, AUD,92901967.5
88437, USD, EUR,92903018
88438, EUR, AUD,92904068.5
88439, USD, EUR,92905119
88440, EUR, AUD,92906169.5
88441, USD, EUR,92907220
88442, EUR, AUD,92908270.5
88443, USD, EUR,92909321
88444, EUR, AUD,92910371.5
88445, USD, EUR,92911422
88446, EUR, AUD,92912472.5
88447, USD, EUR,92913523
88448, EUR, AUD,92914573.5
88449, USD, EUR,92915624
88450, EUR, AUD,92916674.5
88451, USD, EUR,92917725
88452, EUR, AUD,92918775.5
88453, USD, EUR,92919826
88454, EUR, AUD,92920876.5
88455, USD, EUR,92921927
88456, EUR, AUD,92922977.5
88457, USD, EUR,92924028
88458, EUR, AUD,92925078.5
88459, USD, EUR,92926129
88460, EUR, AUD,92927179.5
88461, USD, EUR,92928230
88462, EUR, AUD,92929280.5
88463, USD, EUR,92930331
88464, EUR, AUD,92931381.5
88465, USD, EUR,92932432
88466, EUR, AUD,92933482.5
88467, USD, EUR,92934533
88468, EUR, AUD,92935583.5
88469, USD, EUR,92936634
88470, EUR, AUD,92937684.5
88471, USD, EUR,92938735
88472, EUR, AUD,92939785.5
88473, USD, EUR,92940836
88474, EUR, AUD,92941886.5
88475, USD, EUR,92942937
88476, EUR, AUD,92943987.5
88477, USD, EUR,92945038
88478, EUR, AUD,92946088.5
88479, USD, EUR,92947139
88480, EUR, AUD,92948189.5
88481, USD, EUR,92949240
88482, EUR, AUD,92950290.5
88483, USD, EUR,92951341
88484, EUR, AUD,92952391.5
88485, USD, EUR,92953442
88486, EUR, AUD,92954492.5
88487, USD, EUR,92955543
88488, EUR, AUD,92956593.5
88489, USD, EUR,92957644
88490, EUR, AUD,92958694.5
88491, USD, EUR,92959745
88492, EUR, AUD,92960795.5
88493, USD, EUR,92961846
88494, EUR, AUD,92962896.5
88495, USD, EUR,92963947
88496, EUR, AUD,92964997.5
88497, USD, EUR,92966048
88498, EUR, AUD,92967098.5
88499, USD, EUR,92968149
88500, EUR, AUD,92969199.5
88501, USD, EUR,92970250
88502, EUR, AUD,92971300.5
88503, USD, EUR,92972351
88504, EUR, AUD,92973401.5
88505, USD, EUR,92974452
88506, EUR, AUD,92975502.5
88507, USD, EUR,92976553
88508, EUR, AUD,92977603.5
88509, USD, EUR,92978654
88510, EUR, AUD,92979704.5
88511, USD, EUR,92980755
88512, EUR, AUD,92981805.5
88513, USD, EUR,92982856
88514, EUR, AUD,92983906.5
88515, USD, EUR,92984957
88516, EUR, AUD,92986007.5
88517, USD, EUR,92987058
88518, EUR, AUD,92988108.5
88519, USD, EUR,92989159
88520, EUR, AUD,92990209.5
88521, USD, EUR,92991260
88522, EUR, AUD,92992310.5
88523, USD, EUR,92993361
88524, EUR, AUD,92994411.5
88525, USD, EUR,92995462
88526, EUR, AUD,92996512.5
88527, USD, EUR,92997563
88528, EUR, AUD,92998613.5
88529, USD, EUR,92999664
88530, EUR, AUD,93000714.5
88531, USD, EUR,93001765
88532, EUR, AUD,93002815.5
88533, USD, EUR,93003866
88534, EUR, AUD,93004916.5
88535, USD, EUR,93005967
88536, EUR, AUD,93007017.5
88537, USD, EUR,93008068
88538, EUR, AUD,93009118.5
88539, USD, EUR,93010169
88540, EUR, AUD,93011219.5
88541, USD, EUR,93012270
88542, EUR, AUD,93013320.5
88543, USD, EUR,93014371
88544, EUR, AUD,93015421.5
88545, USD, EUR,93016472
88546, EUR, AUD,93017522.5
88547, USD, EUR,93018573
88548, EUR, AUD,93019623.5
88549, USD, EUR,93020674
88550, EUR, AUD,93021724.5
88551, USD, EUR,93022775
88552, EUR, AUD,93023825.5
88553, USD, EUR,93024876
88554, EUR, AUD,93025926.5
88555, USD, EUR,93026977
88556, EUR, AUD,93028027.5
88557, USD, EUR,93029078
88558, EUR, AUD,93030128.5
88559, USD, EUR,93031179
88560, EUR, AUD,93032229.5
88561, USD, EUR,93033280
88562, EUR, AUD,93034330.5
88563, USD, EUR,93035381
88564, EUR, AUD,93036431.5
88565, USD, EUR,93037482
88566, EUR, AUD,93038532.5
88567, USD, EUR,93039583
88568, EUR, AUD,93040633.5
88569, USD, EUR,93041684
88570, EUR, AUD,93042734.5
88571, USD, EUR,93043785
88572, EUR, AUD,93044835.5
88573, USD, EUR,93045886
88574, EUR, AUD,93046936.5
88575, USD, EUR,93047987
88576, EUR, AUD,93049037.5
88577, USD, EUR,93050088
88578, EUR, AUD,93051138.5
88579, USD, EUR,93052189
88580, EUR, AUD,93053239.5
88581, USD, EUR,93054290
88582, EUR, AUD,93055340.5
88583, USD, EUR,93056391
88584, EUR, AUD,93057441.5
88585, USD, EUR,93058492
88586, EUR, AUD,93059542.5
88587, USD, EUR,93060593
88588, EUR, AUD,93061643.5
88589, USD, EUR,93062694
88590, EUR, AUD,93063744.5
88591, USD, EUR,93064795
88592, EUR, AUD,93065845.5
88593, USD, EUR,93066896
88594, EUR, AUD,93067946.5
88595, USD, EUR,93068997
88596, EUR, AUD,93070047.5
88597, USD, EUR,93071098
88598, EUR, AUD,93072148.5
88599, USD, EUR,93073199
88600, EUR, AUD,93074249.5
88601, USD, EUR,93075300
88602, EUR, AUD,93076350.5
88603, USD, EUR,93077401
88604, EUR, AUD,93078451.5
88605, USD, EUR,93079502
88606, EUR, AUD,93080552.5
88607, USD, EUR,93081603
88608, EUR, AUD,93082653.5
88609, USD, EUR,93083704
88610, EUR, AUD,93084754.5
88611, USD, EUR,93085805
88612, EUR, AUD,93086855.5
88613, USD, EUR,93087906
88614, EUR, AUD,93088956.5
88615, USD, EUR,93090007
88616, EUR, AUD,93091057.5
88617, USD, EUR,93092108
88618, EUR, AUD,93093158.5
88619, USD, EUR,93094209
88620, EUR, AUD,93095259.5
88621, USD, EUR,93096310
88622, EUR, AUD,93097360.5
88623, USD, EUR,93098411
88624, EUR, AUD,93099461.5
88625, USD, EUR,93100512
88626, EUR, AUD,93101562.5
88627, USD, EUR,93102613
88628, EUR, AUD,93103663.5
88629, USD, EUR,93104714
88630, EUR, AUD,93105764.5
88631, USD, EUR,93106815
88632, EUR, AUD,93107865.5
88633, USD, EUR,93108916
88634, EUR, AUD,93109966.5
